gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast
Pocillopora_acuta_KBHIv2___TS.g2949.t1,48.72831146,-2.229618631,0.15741502,-10.44789834,1.50E-25,4.84E-24,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.15063_t,16.75617744,-2.237157598,0.18088055,-9.134177739,6.59E-20,1.82E-18,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g19772.t1,123.9596016,-2.240177561,0.114284467,-14.48328979,1.55E-47,9.37E-46,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g15375.t1,24.95177936,-2.254950228,0.262302057,-6.366658903,1.93E-10,3.63E-09,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g27992.t2c,26.52515014,-2.257716114,0.18721544,-8.934912701,4.07E-19,1.10E-17,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g23396.t1,32.01450711,-2.273883007,0.125799339,-13.4255118,4.29E-41,2.15E-39,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g29031.t1,194.3070871,-2.274611283,0.128912059,-13.10698777,3.00E-39,1.43E-37,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g15715.t1,112.3678605,-2.282517247,0.195677397,-8.675272525,4.13E-18,1.07E-16,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g15485.t1,40.03768191,-2.285536957,0.153352052,-11.08934918,1.41E-28,4.95E-27,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g19413.t1,48.84832454,-2.294475446,0.403147508,-4.24041551,2.23E-05,0.000287981,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g26826.t1,27.24606563,-2.296466103,0.152650145,-11.21193566,3.56E-29,1.28E-27,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g24418.t1,96.76349858,-2.298612637,0.174528945,-9.818715937,9.35E-23,2.77E-21,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g22567.t1,67.72164513,-2.29920645,0.089539826,-19.14504438,1.06E-81,1.60E-79,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g22914.t1,25.29096989,-2.300031415,0.176199706,-9.733665003,2.17E-22,6.34E-21,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g26929.t1,46.75769559,-2.302094221,0.094799678,-18.11326537,2.50E-73,2.99E-71,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g22566.t1,22.36797676,-2.306586943,0.206663596,-8.330564617,8.05E-17,1.99E-15,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6080.t1,38.08039557,-2.316384818,0.175390351,-9.871821963,5.52E-23,1.65E-21,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6399.t1,73.9732328,-2.320476866,0.102499531,-16.93192495,2.62E-64,2.44E-62,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g10316.t1,17.2016124,-2.326526525,0.173334195,-10.04743478,9.43E-24,2.88E-22,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g764.t1,18.1751607,-2.341402361,0.230205232,-7.629886813,2.35E-14,5.29E-13,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g13987.t1,31.30320854,-2.343739899,0.129933887,-13.53594078,9.59E-42,4.89E-40,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g20026.t1,18.27297915,-2.348527866,0.196401438,-8.979391333,2.72E-19,7.39E-18,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6565.t1,105.3461195,-2.35259297,0.166580916,-10.61124236,2.64E-26,8.71E-25,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g26925.t1,19.45290798,-2.354260008,0.203300791,-8.702855996,3.24E-18,8.43E-17,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g27138.t1,44.82733916,-2.356311407,0.128130669,-13.82455053,1.81E-43,9.70E-42,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g4725.t1,26.33259841,-2.356336115,0.171084701,-10.35378151,4.02E-25,1.27E-23,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g18290.t1,101.1425714,-2.360741627,0.181394592,-9.789592445,1.25E-22,3.68E-21,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g18333.t1,89.90587577,-2.368661189,0.120390448,-14.81594862,1.16E-49,7.44E-48,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g30729.t1,28.94886177,-2.371133146,0.12472543,-14.32082167,1.62E-46,9.51E-45,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g31535.t1,38.34177257,-2.376294318,0.146859611,-12.19757975,3.20E-34,1.33E-32,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g30254.t1,185.4608669,-2.389131666,0.109456243,-16.48301753,4.86E-61,4.07E-59,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g20376.t1b,167.2946939,-2.399619761,0.09519757,-19.06201248,5.22E-81,7.67E-79,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g26940.t1,64.08600675,-2.406525295,0.131467731,-13.85558858,1.18E-43,6.34E-42,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g16423.t1,98.53088914,-2.411463062,0.078115882,-23.38193598,6.53E-121,2.37E-118,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g17840.t1,20.07860869,-2.418895323,0.221387889,-8.283799233,1.19E-16,2.94E-15,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g29028.t1,35.60970174,-2.435660018,0.184758399,-10.0168519,1.29E-23,3.92E-22,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g27275.t1,147.6473237,-2.443979279,0.22536318,-8.248981834,1.60E-16,3.92E-15,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g15487.t1,84.29001064,-2.447176137,0.421920835,-4.413656496,1.02E-05,0.000135932,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g14329.t2,122.3286528,-2.44959302,0.109120856,-17.08775556,1.83E-65,1.76E-63,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g2773.t1b,126.0871549,-2.454922878,0.115330953,-16.21386385,4.02E-59,3.22E-57,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g24501.t1,95.48269617,-2.460992159,0.091153914,-20.58090086,4.07E-94,8.41E-92,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g10303.t2,356.8594402,-2.468448687,0.182110572,-10.3425417,4.52E-25,1.43E-23,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g15990.t1,72.34551109,-2.485072046,0.178105616,-10.6684426,1.43E-26,4.76E-25,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g23887.t1,30.01077789,-2.485258604,0.410167906,-4.632971216,3.60E-06,5.03E-05,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g11492.t1a,141.7012934,-2.488788821,0.393820959,-4.83424327,1.34E-06,1.94E-05,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g21850.t1,80.04711934,-2.49060909,0.282149842,-6.754023248,1.44E-11,2.84E-10,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g26809.t1,56.77160281,-2.50851713,0.100944513,-19.05556402,5.91E-81,8.61E-79,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g7258.t1,42.62946011,-2.517529802,0.146500851,-13.19150909,9.82E-40,4.76E-38,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g22429.t1,46.48761273,-2.518067211,0.52886414,-3.655200955,0.000256981,0.002927932,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g13892.t1,38.19824155,-2.522010095,0.191845736,-10.09690201,5.70E-24,1.76E-22,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g283.t1,23.1014874,-2.547493646,0.219849889,-8.926686993,4.39E-19,1.18E-17,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g23101.t1,36.01669662,-2.553388266,0.155590553,-12.6513193,1.10E-36,4.95E-35,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g14597.t1,25.14591336,-2.563237686,0.13995751,-14.134827,2.32E-45,1.30E-43,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g28136.t1a,16.84899887,-2.569625137,0.225405418,-8.804857735,1.31E-18,3.46E-17,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g25154.t1,85.0143765,-2.58148675,0.107760003,-18.52750736,1.24E-76,1.61E-74,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g6401.t2,101.7188365,-2.591063689,0.222972769,-8.997068109,2.32E-19,6.31E-18,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g26867.t1,226.336088,-2.595832878,0.101161108,-19.87789995,6.32E-88,1.08E-85,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g5121.t3,24.05203915,-2.60821105,0.258450818,-7.828369697,4.94E-15,1.15E-13,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g24507.t1,218.7550563,-2.608827014,0.085765543,-23.59764135,4.08E-123,1.57E-120,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g7065.t1c,18.5213334,-2.609854706,0.323312685,-6.262953163,3.78E-10,6.97E-09,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g24690.t1,19.67173135,-2.63632598,0.176638444,-11.61334665,3.53E-31,1.34E-29,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g18129.t1,35.5285929,-2.639825566,0.132542741,-15.50339947,3.29E-54,2.32E-52,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g25637.t1,22.00368734,-2.645870644,0.184200864,-11.18837391,4.65E-29,1.67E-27,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g16967.t1,185.6453179,-2.648421715,0.130874692,-15.7666787,5.28E-56,3.87E-54,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g7992.t1b,197.1910836,-2.650987469,0.09150396,-22.57853058,7.05E-113,2.09E-110,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g26084.t1,24.14916844,-2.676827285,0.21601466,-9.68390195,3.53E-22,1.03E-20,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g23234.t1,62.59994232,-2.694195708,0.149012739,-14.15471735,1.75E-45,9.92E-44,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g25752.t1,53.40823349,-2.697220544,0.197697689,-10.68428293,1.21E-26,4.03E-25,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g23294.t1,61.1294149,-2.699123639,0.146250647,-14.45573873,2.31E-47,1.39E-45,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g21980.t1,39.81204045,-2.723034202,0.249378126,-8.573613644,1.00E-17,2.56E-16,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g16809.t1,14.96566447,-2.725230216,0.175529426,-12.1932132,3.38E-34,1.40E-32,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g28772.t1,34.43219253,-2.751808016,0.144268543,-15.01952866,5.47E-51,3.60E-49,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g23221.t1,176.5662859,-2.758621318,0.08142763,-26.69436419,5.47E-157,3.89E-154,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g23278.t1,40.15090671,-2.770469628,0.142641555,-15.32167202,5.48E-53,3.69E-51,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g28177.t1,31.75935361,-2.77769575,0.152570706,-14.37191517,7.77E-47,4.60E-45,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g2809.t1,45.01993083,-2.780884244,0.286612183,-7.661648282,1.84E-14,4.16E-13,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g18025.t1,13.56353246,-2.794682462,0.210577327,-10.49362717,9.24E-26,3.00E-24,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g26067.t1,22.53205554,-2.801720218,0.172682146,-12.83721433,1.01E-37,4.70E-36,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g17006.t1,43.23674846,-2.808932987,0.136780853,-16.25936989,1.92E-59,1.56E-57,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g18663.t1,53.51577164,-2.834632389,0.157422295,-14.29066886,2.50E-46,1.46E-44,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g15948.t1,42.33345918,-2.838172736,0.441749863,-5.100647274,3.38E-07,5.12E-06,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g18291.t1,34.07740479,-2.840187285,0.246495794,-9.149141017,5.74E-20,1.59E-18,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g12860.t1,43.97616065,-2.840895006,0.16622275,-13.57174341,5.89E-42,3.02E-40,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g29896.t1,146.1555795,-2.846490686,0.36487041,-6.198168228,5.71E-10,1.04E-08,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g26872.t1,26.75717051,-2.852074654,0.144976581,-15.63778193,4.03E-55,2.90E-53,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g2974.t3,86.71512343,-2.85272488,0.119540514,-18.97065938,2.98E-80,4.24E-78,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g10090.t1,234.1161429,-2.866883275,0.535222713,-4.263497641,2.01E-05,0.000261671,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g3263.t1,34.3805727,-2.867416482,0.162810638,-14.01907156,1.19E-44,6.52E-43,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g18140.t3,55.42047356,-2.878075009,0.105265612,-21.78406099,3.29E-105,8.23E-103,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6719.t1,211.6250559,-2.892035588,0.24572838,-9.388712398,6.07E-21,1.74E-19,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g13884.t1,16.94059637,-2.923010184,0.31681053,-7.37995571,1.58E-13,3.44E-12,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g25302.t1,32.33027604,-2.923231273,0.224249342,-10.42709312,1.87E-25,6.01E-24,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g29412.t1,26.24290364,-2.938933079,0.166374651,-14.14861321,1.90E-45,1.07E-43,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g1715.t1,24.53865088,-2.948722278,0.254189385,-9.29920727,1.41E-20,4.02E-19,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g26808.t1,35.6603158,-2.955402767,0.127810151,-18.54657281,8.69E-77,1.14E-74,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6196.t1,337.9413398,-2.955836559,0.099797985,-23.75673273,9.36E-125,3.96E-122,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g17929.t1,25.89484389,-2.956094771,0.150360903,-15.76960647,5.04E-56,3.71E-54,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g28072.t1,105.4257599,-2.983984103,0.092206072,-26.0180437,3.10E-149,1.83E-146,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g24451.t2,38.25446607,-2.999153884,0.235158894,-10.26621336,1.00E-24,3.13E-23,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g9360.t1,17.21641189,-3.003893177,0.268111566,-9.022104919,1.85E-19,5.04E-18,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g24692.t1,111.9452748,-3.004779589,0.127517105,-18.97641172,2.67E-80,3.83E-78,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g29093.t1,20.2797029,-3.037066837,0.190222106,-12.89074327,5.08E-38,2.36E-36,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g30775.t1,21.72833229,-3.041384061,0.210811896,-11.65219612,2.24E-31,8.51E-30,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6364.t1,38.47070981,-3.067850018,0.148718149,-16.69525564,1.42E-62,1.24E-60,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g24320.t1,190.7283969,-3.083558422,0.104821999,-23.83656049,1.40E-125,6.05E-123,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g15403.t1,44.8929749,-3.087253064,0.214734096,-11.65297274,2.22E-31,8.45E-30,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6334.t1,607.3180932,-3.088875295,0.154894807,-16.16524691,8.87E-59,7.01E-57,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g24830.t1,17.51261356,-3.106231741,0.230645459,-10.93136303,8.16E-28,2.79E-26,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g15462.t1,15.32100318,-3.118359062,0.18969576,-13.35505105,1.11E-40,5.48E-39,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g5006.t1b,196.0950639,-3.139339785,0.124989888,-20.43667153,7.89E-93,1.58E-90,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g24712.t1,35.45620515,-3.148144131,0.149006214,-17.20184391,2.57E-66,2.51E-64,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g12563.t1,124.9012467,-3.15448314,0.258770769,-9.929717537,3.09E-23,9.33E-22,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g19146.t1,25.87327181,-3.191739413,0.471683438,-5.526538992,3.27E-08,5.35E-07,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g31258.t1,96.41277792,-3.193441463,0.469815612,-5.552133427,2.82E-08,4.64E-07,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g29497.t1,20.33210315,-3.204547063,0.194245587,-13.48594117,1.89E-41,9.61E-40,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6089.t1,30.59766596,-3.212695861,0.130762416,-20.09547887,8.08E-90,1.44E-87,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g8748.t1,15.49204357,-3.213001517,0.217981499,-12.05624801,1.80E-33,7.36E-32,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g2537.t1,14.97973605,-3.22028697,0.183277338,-14.37888882,7.02E-47,4.17E-45,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g8162.t1,249.0657864,-3.248164612,0.258797196,-10.29069151,7.76E-25,2.44E-23,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g12785.t1,105.9216966,-3.26986232,0.15486884,-17.33660444,2.49E-67,2.51E-65,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g2616.t1,53.47223047,-3.312225239,0.11418577,-23.8844363,4.45E-126,1.98E-123,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g1441.t1,43.22131634,-3.353572757,0.158395078,-17.4791432,2.07E-68,2.19E-66,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g18677.t1,46.92344848,-3.385619139,0.668875964,-4.187109102,2.83E-05,0.000361533,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g8764.t1,28.03578104,-3.398994362,0.406194526,-6.927793654,4.27E-12,8.62E-11,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g2179.t1,36.8149335,-3.420069423,0.20596177,-13.76520956,4.13E-43,2.18E-41,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g27429.t1,152.5081221,-3.430908441,0.112555558,-25.28481033,4.69E-141,2.53E-138,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g3490.t1,247.3321007,-3.459496435,0.122406576,-23.48349279,6.02E-122,2.27E-119,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g15408.t1,533.2267942,-3.471145144,0.238913519,-12.08044924,1.34E-33,5.51E-32,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g28049.t1,12.48032324,-3.515835303,0.227558503,-12.87964527,5.86E-38,2.72E-36,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g10086.t1,42.06291116,-3.521909467,0.440461064,-6.66789237,2.60E-11,5.04E-10,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g3424.t1,15.28064453,-3.617592958,0.253799891,-11.94890371,6.58E-33,2.61E-31,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g30252.t1,45.55948006,-3.647702776,0.126562726,-24.19938608,2.26E-129,1.03E-126,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g22763.t1,28.64942173,-3.683285711,0.181902172,-17.03290937,4.68E-65,4.45E-63,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g4991.t1,165.9547458,-3.687421498,0.235579487,-13.16947856,1.32E-39,6.35E-38,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6694.t1,34.07671435,-3.730057724,0.227263633,-13.83897276,1.48E-43,7.96E-42,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g1118.t1,64.29565516,-3.748147123,0.308977075,-10.23760297,1.35E-24,4.20E-23,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g21362.t1,17.17784147,-3.84819365,0.23925361,-13.63921383,2.34E-42,1.20E-40,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g15429.t1,63.6206106,-3.863029944,0.167095408,-19.61793857,1.09E-85,1.74E-83,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g5108.t1b,142.4856075,-3.872205359,0.212205278,-15.49086285,4.00E-54,2.81E-52,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g5758.t1,41.29238708,-3.8805299,0.163738861,-20.12697155,4.28E-90,7.77E-88,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g22564.t1,17.76326217,-4.024848339,0.329887656,-10.42744637,1.86E-25,5.99E-24,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6761.t1,14.16058617,-4.043451022,0.244221312,-14.16128879,1.59E-45,9.06E-44,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g28720.t1b,36.30142295,-4.101726922,0.180341835,-19.50054691,1.09E-84,1.72E-82,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g5169.t1,30.78656509,-4.114959305,0.219778166,-16.06163555,4.74E-58,3.65E-56,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g23399.t1,21.19589643,-4.192954198,0.312668762,-11.53934174,8.36E-31,3.15E-29,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g20242.t1,26.76623854,-4.267118668,0.217665553,-16.91657735,3.40E-64,3.14E-62,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g15936.t1,10.17859348,-4.290947193,0.301751043,-12.28159697,1.14E-34,4.80E-33,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g31065.t1,18.36648413,-4.515552359,0.261183293,-15.04916266,3.50E-51,2.32E-49,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g15396.t2,96.92024037,-4.538824774,0.13475242,-29.34167919,3.05E-189,2.85E-186,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g23589.t1,19.61818084,-4.541376816,0.428073136,-9.242379355,2.41E-20,6.80E-19,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g17863.t1,61.39128795,-4.595738751,0.139642081,-28.72183091,2.04E-181,1.81E-178,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g20287.t1,9.931698305,-4.680682449,0.306644308,-13.35658234,1.08E-40,5.38E-39,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g10640.t1,27.04363767,-4.716042639,0.276139107,-14.96014159,1.34E-50,8.68E-49,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g31567.t1,108.7303148,-4.779546715,0.141842897,-29.5720427,3.42E-192,3.38E-189,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g12925.t1b,307.6147954,-4.859368441,0.132562654,-32.24442046,4.21E-228,1.87E-224,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6495.t1,376.6511155,-4.980837977,0.136599542,-32.18074825,3.28E-227,1.17E-223,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.27995_t,26.27845337,-5.002175087,0.219144227,-20.1566459,2.35E-90,4.36E-88,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g5523.t1,28.04769367,-5.022235691,0.225096596,-19.71275123,1.68E-86,2.73E-84,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g9112.t1,45.02973223,-5.041750828,0.198649539,-22.43543254,1.78E-111,5.09E-109,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g20628.t1,29.39515047,-5.332586683,0.267423828,-17.75318307,1.63E-70,1.80E-68,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g23193.t1,36.25102955,-5.341279103,0.186951366,-25.44146478,8.77E-143,5.03E-140,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g29914.t1,43.03628658,-5.460281314,0.286612783,-17.01012343,6.91E-65,6.53E-63,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g16770.t1,19.96519395,-5.724794281,0.347653139,-14.78436751,1.85E-49,1.16E-47,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___TS.g17934.t1,35.61994213,-5.813542953,0.242878874,-21.52752257,8.60E-103,2.07E-100,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g951.t1,138.4873625,-6.154201279,0.156869401,-35.50239076,4.52E-276,2.68E-272,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g22915.t1,85.68963137,-6.376317357,0.259379019,-22.3277691,1.99E-110,5.60E-108,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g26869.t1,81.94701012,-6.450376301,0.234944068,-24.96514953,1.46E-137,7.22E-135,Down.Group2_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g15608.t1,35.88191486,-6.490875796,0.318535534,-18.54083035,9.67E-77,1.26E-74,Down.Group2_v_Group6
